23,9,0.6125,16.5,8.5
23,9,0.6325,14.5,6.5
23,9,0.6325,14.5,7.5
23,9,0.6325,14.5,8.5
23,9,0.6325,15.5,6.5
23,9,0.6325,15.5,7.5
23,9,0.6325,15.5,8.5
23,9,0.6325,16.5,6.5
23,9,0.6325,16.5,7.5
23,9,0.6325,16.5,8.5
24,7,0.5925,14.5,6.5
24,7,0.5925,14.5,7.5
24,7,0.5925,14.5,8.5
24,7,0.5925,15.5,6.5
24,7,0.5925,15.5,7.5
24,7,0.5925,15.5,8.5
24,7,0.5925,16.5,6.5
24,7,0.5925,16.5,7.5
24,7,0.5925,16.5,8.5
24,7,0.6125,14.5,6.5
24,7,0.6125,14.5,7.5
24,7,0.6125,14.5,8.5
24,7,0.6125,15.5,6.5
24,7,0.6125,15.5,7.5
24,7,0.6125,15.5,8.5
24,7,0.6125,16.5,6.5
24,7,0.6125,16.5,7.5
24,7,0.6125,16.5,8.5
24,7,0.6325,14.5,6.5
24,7,0.6325,14.5,7.5
24,7,0.6325,14.5,8.5
24,7,0.6325,15.5,6.5
24,7,0.6325,15.5,7.5
24,7,0.6325,15.5,8.5
24,7,0.6325,16.5,6.5
24,7,0.6325,16.5,7.5
24,7,0.6325,16.5,8.5
24,8,0.5925,14.5,6.5
24,8,0.5925,14.5,7.5
24,8,0.5925,14.5,8.5
24,8,0.5925,15.5,6.5
24,8,0.5925,15.5,7.5
24,8,0.5925,15.5,8.5
24,8,0.5925,16.5,6.5
24,8,0.5925,16.5,7.5
24,8,0.5925,16.5,8.5
24,8,0.6125,14.5,6.5
24,8,0.6125,14.5,7.5
24,8,0.6125,14.5,8.5
24,8,0.6125,15.5,6.5
24,8,0.6125,15.5,7.5
24,8,0.6125,15.5,8.5
24,8,0.6125,16.5,6.5
24,8,0.6125,16.5,7.5
24,8,0.6125,16.5,8.5
24,8,0.6325,14.5,6.5
24,8,0.6325,14.5,7.5
24,8,0.6325,14.5,8.5
24,8,0.6325,15.5,6.5
24,8,0.6325,15.5,7.5
24,8,0.6325,15.5,8.5
24,8,0.6325,16.5,6.5
24,8,0.6325,16.5,7.5
24,8,0.6325,16.5,8.5
24,9,0.5925,14.5,6.5
24,9,0.5925,14.5,7.5
24,9,0.5925,14.5,8.5
24,9,0.5925,15.5,6.5
24,9,0.5925,15.5,7.5
24,9,0.5925,15.5,8.5
24,9,0.5925,16.5,6.5
24,9,0.5925,16.5,7.5
24,9,0.5925,16.5,8.5
24,9,0.6125,14.5,6.5
24,9,0.6125,14.5,7.5
24,9,0.6125,14.5,8.5
24,9,0.6125,15.5,6.5
24,9,0.6125,15.5,7.5
24,9,0.6125,15.5,8.5
24,9,0.6125,16.5,6.5
24,9,0.6125,16.5,7.5
24,9,0.6125,16.5,8.5
24,9,0.6325,14.5,6.5
24,9,0.6325,14.5,7.5
24,9,0.6325,14.5,8.5
24,9,0.6325,15.5,6.5
24,9,0.6325,15.5,7.5
24,9,0.6325,15.5,8.5
24,9,0.6325,16.5,6.5
24,9,0.6325,16.5,7.5
24,9,0.6325,16.5,8.5
25,7,0.5925,14.5,6.5
25,7,0.5925,14.5,7.5
25,7,0.5925,14.5,8.5
25,7,0.5925,15.5,6.5
25,7,0.5925,15.5,7.5
25,7,0.5925,15.5,8.5
25,7,0.5925,16.5,6.5
25,7,0.5925,16.5,7.5
25,7,0.5925,16.5,8.5
25,7,0.6125,14.5,6.5
25,7,0.6125,14.5,7.5
25,7,0.6125,14.5,8.5
25,7,0.6125,15.5,6.5
25,7,0.6125,15.5,7.5
25,7,0.6125,15.5,8.5
25,7,0.6125,16.5,6.5
25,7,0.6125,16.5,7.5
25,7,0.6125,16.5,8.5
25,7,0.6325,14.5,6.5
25,7,0.6325,14.5,7.5
25,7,0.6325,14.5,8.5
25,7,0.6325,15.5,6.5
25,7,0.6325,15.5,7.5
25,7,0.6325,15.5,8.5
25,7,0.6325,16.5,6.5
25,7,0.6325,16.5,7.5
25,7,0.6325,16.5,8.5
25,8,0.5925,14.5,6.5
25,8,0.5925,14.5,7.5
25,8,0.5925,14.5,8.5
25,8,0.5925,15.5,6.5
25,8,0.5925,15.5,7.5
25,8,0.5925,15.5,8.5
25,8,0.5925,16.5,6.5
25,8,0.5925,16.5,7.5
25,8,0.5925,16.5,8.5
25,8,0.6125,14.5,6.5
25,8,0.6125,14.5,7.5
25,8,0.6125,14.5,8.5
25,8,0.6125,15.5,6.5
25,8,0.6125,15.5,7.5
25,8,0.6125,15.5,8.5
25,8,0.6125,16.5,6.5
25,8,0.6125,16.5,7.5
25,8,0.6125,16.5,8.5
25,8,0.6325,14.5,6.5
25,8,0.6325,14.5,7.5
25,8,0.6325,14.5,8.5
25,8,0.6325,15.5,6.5
25,8,0.6325,15.5,7.5
25,8,0.6325,15.5,8.5
25,8,0.6325,16.5,6.5
25,8,0.6325,16.5,7.5
25,8,0.6325,16.5,8.5
25,9,0.5925,14.5,6.5
25,9,0.5925,14.5,7.5
25,9,0.5925,14.5,8.5
25,9,0.5925,15.5,6.5
25,9,0.5925,15.5,7.5
25,9,0.5925,15.5,8.5
25,9,0.5925,16.5,6.5
25,9,0.5925,16.5,7.5
25,9,0.5925,16.5,8.5
25,9,0.6125,14.5,6.5
25,9,0.6125,14.5,7.5
25,9,0.6125,14.5,8.5
25,9,0.6125,15.5,6.5
25,9,0.6125,15.5,7.5
25,9,0.6125,15.5,8.5
25,9,0.6125,16.5,6.5
25,9,0.6125,16.5,7.5
25,9,0.6125,16.5,8.5
25,9,0.6325,14.5,6.5
25,9,0.6325,14.5,7.5
25,9,0.6325,14.5,8.5
25,9,0.6325,15.5,6.5
25,9,0.6325,15.5,7.5
25,9,0.6325,15.5,8.5
25,9,0.6325,16.5,6.5
25,9,0.6325,16.5,7.5
25,9,0.6325,16.5,8.5
