19,8,0.83,18,7
19,8,0.83,18,8
19,8,0.83,18,9
19,8,0.83,19,7
19,8,0.83,19,8
19,8,0.83,19,9
19,8,0.83,20,7
19,8,0.83,20,8
19,8,0.83,20,9
19,8,0.85,18,7
19,8,0.85,18,8
19,8,0.85,18,9
19,8,0.85,19,7
19,8,0.85,19,8
19,8,0.85,19,9
19,8,0.85,20,7
19,8,0.85,20,8
19,8,0.85,20,9
19,8,0.87,18,7
19,8,0.87,18,8
19,8,0.87,18,9
19,8,0.87,19,7
19,8,0.87,19,8
19,8,0.87,19,9
19,8,0.87,20,7
19,8,0.87,20,8
19,8,0.87,20,9
19,9,0.83,18,7
19,9,0.83,18,8
19,9,0.83,18,9
19,9,0.83,19,7
19,9,0.83,19,8
19,9,0.83,19,9
19,9,0.83,20,7
19,9,0.83,20,8
19,9,0.83,20,9
19,9,0.85,18,7
19,9,0.85,18,8
19,9,0.85,18,9
19,9,0.85,19,7
19,9,0.85,19,8
19,9,0.85,19,9
19,9,0.85,20,7
19,9,0.85,20,8
19,9,0.85,20,9
19,9,0.87,18,7
19,9,0.87,18,8
19,9,0.87,18,9
19,9,0.87,19,7
19,9,0.87,19,8
19,9,0.87,19,9
19,9,0.87,20,7
19,9,0.87,20,8
19,9,0.87,20,9
20,7,0.83,18,7
20,7,0.83,18,8
20,7,0.83,18,9
20,7,0.83,19,7
20,7,0.83,19,8
20,7,0.83,19,9
20,7,0.83,20,7
20,7,0.83,20,8
20,7,0.83,20,9
20,7,0.85,18,7
20,7,0.85,18,8
20,7,0.85,18,9
20,7,0.85,19,7
20,7,0.85,19,8
20,7,0.85,19,9
20,7,0.85,20,7
20,7,0.85,20,8
20,7,0.85,20,9
20,7,0.87,18,7
20,7,0.87,18,8
20,7,0.87,18,9
20,7,0.87,19,7
20,7,0.87,19,8
20,7,0.87,19,9
20,7,0.87,20,7
20,7,0.87,20,8
20,7,0.87,20,9
20,8,0.83,18,7
20,8,0.83,18,8
20,8,0.83,18,9
20,8,0.83,19,7
20,8,0.83,19,8
20,8,0.83,19,9
20,8,0.83,20,7
20,8,0.83,20,8
20,8,0.83,20,9
20,8,0.85,18,7
20,8,0.85,18,8
20,8,0.85,18,9
20,8,0.85,19,7
20,8,0.85,19,8
20,8,0.85,19,9
20,8,0.85,20,7
20,8,0.85,20,8
20,8,0.85,20,9
20,8,0.87,18,7
20,8,0.87,18,8
20,8,0.87,18,9
20,8,0.87,19,7
20,8,0.87,19,8
20,8,0.87,19,9
20,8,0.87,20,7
20,8,0.87,20,8
20,8,0.87,20,9
20,9,0.83,18,7
20,9,0.83,18,8
20,9,0.83,18,9
20,9,0.83,19,7
20,9,0.83,19,8
20,9,0.83,19,9
20,9,0.83,20,7
20,9,0.83,20,8
20,9,0.83,20,9
20,9,0.85,18,7
20,9,0.85,18,8
20,9,0.85,18,9
20,9,0.85,19,7
20,9,0.85,19,8
20,9,0.85,19,9
20,9,0.85,20,7
20,9,0.85,20,8
20,9,0.85,20,9
20,9,0.87,18,7
20,9,0.87,18,8
20,9,0.87,18,9
20,9,0.87,19,7
20,9,0.87,19,8
20,9,0.87,19,9
20,9,0.87,20,7
20,9,0.87,20,8
20,9,0.87,20,9
